Theta0	Theta1	Theta2	cost	2000
0.00375817	0.226087	0.061624	247.813
-0.00565017	0.224357	0.0645381	246.548
-0.0150805	0.222684	0.0674136	245.291
-0.0245322	0.221066	0.0702503	244.043
-0.0340046	0.219502	0.0730484	242.801
-0.0434971	0.217993	0.0758079	241.568
-0.0530092	0.216538	0.0785287	240.342
-0.0625401	0.215136	0.0812111	239.123
-0.0720894	0.213787	0.0838551	237.912
-0.0816563	0.212489	0.0864609	236.708
-0.0912403	0.211243	0.0890288	235.511
-0.100841	0.210047	0.0915588	234.321
-0.110457	0.208902	0.0940513	233.138
-0.120089	0.207806	0.0965064	231.962
-0.129736	0.206759	0.0989246	230.792
-0.139396	0.205759	0.101306	229.629
-0.149071	0.204807	0.103651	228.473
-0.158758	0.203901	0.10596	227.323
-0.168458	0.203042	0.108234	226.18
-0.17817	0.202227	0.110472	225.043
-0.187894	0.201456	0.112675	223.912
-0.197629	0.20073	0.114844	222.787
-0.207375	0.200046	0.116979	221.668
-0.21713	0.199404	0.119081	220.556
-0.226896	0.198803	0.121149	219.449
-0.23667	0.198243	0.123184	218.349
-0.246454	0.197723	0.125188	217.253
-0.256245	0.197242	0.12716	216.164
-0.266045	0.196799	0.1291	215.081
-0.275853	0.196394	0.13101	214.003
-0.285668	0.196026	0.13289	212.93
-0.29549	0.195693	0.13474	211.863
-0.305318	0.195396	0.13656	210.802
-0.315152	0.195134	0.138353	209.746
-0.324993	0.194905	0.140117	208.696
-0.334839	0.19471	0.141853	207.65
-0.344691	0.194547	0.143562	206.61
-0.354547	0.194416	0.145245	205.575
-0.364408	0.194315	0.146902	204.546
-0.374274	0.194246	0.148534	203.522
-0.384144	0.194205	0.15014	202.502
-0.394018	0.194194	0.151722	201.488
-0.403896	0.194211	0.15328	200.479
-0.413778	0.194256	0.154815	199.475
-0.423662	0.194328	0.156326	198.475
-0.43355	0.194426	0.157816	197.481
-0.443441	0.194549	0.159283	196.491
-0.453335	0.194698	0.160729	195.507
-0.463232	0.194872	0.162155	194.527
-0.47313	0.195069	0.163559	193.552
-0.483032	0.19529	0.164944	192.582
-0.492935	0.195533	0.16631	191.617
-0.50284	0.195799	0.167657	190.656
-0.512747	0.196087	0.168985	189.7
-0.522656	0.196395	0.170295	188.749
-0.532567	0.196724	0.171588	187.802
-0.542479	0.197073	0.172863	186.86
-0.552393	0.197442	0.174122	185.923
-0.562308	0.197829	0.175365	184.99
-0.572224	0.198235	0.176592	184.061
-0.582141	0.19866	0.177804	183.138
-0.592059	0.199102	0.179001	182.218
-0.601979	0.199561	0.180183	181.304
-0.611899	0.200036	0.181351	180.393
-0.62182	0.200528	0.182505	179.488
-0.631741	0.201036	0.183646	178.586
-0.641664	0.201559	0.184774	177.689
-0.651587	0.202097	0.18589	176.797
-0.66151	0.20265	0.186993	175.909
-0.671435	0.203216	0.188084	175.025
-0.681359	0.203797	0.189164	174.145
-0.691284	0.204391	0.190233	173.27
-0.701209	0.204998	0.191291	172.4
-0.711135	0.205618	0.192338	171.533
-0.721061	0.20625	0.193375	170.671
-0.730987	0.206894	0.194402	169.813
-0.740914	0.20755	0.19542	168.959
-0.75084	0.208217	0.196428	168.11
-0.760767	0.208895	0.197428	167.265
-0.770694	0.209584	0.198419	166.424
-0.780621	0.210284	0.199401	165.587
-0.790548	0.210993	0.200375	164.754
-0.800475	0.211713	0.201342	163.926
-0.810403	0.212442	0.2023	163.101
-0.82033	0.21318	0.203252	162.281
-0.830257	0.213928	0.204196	161.465
-0.840184	0.214684	0.205134	160.653
-0.850111	0.215449	0.206065	159.845
-0.860038	0.216222	0.206989	159.041
-0.869966	0.217003	0.207907	158.242
-0.879892	0.217792	0.208819	157.446
-0.889819	0.218589	0.209726	156.654
-0.899746	0.219393	0.210627	155.867
-0.909673	0.220204	0.211523	155.083
-0.9196	0.221022	0.212413	154.304
-0.929526	0.221848	0.213299	153.528
-0.939452	0.222679	0.214179	152.756
-0.949379	0.223517	0.215056	151.988
